# index arm charge dw23_bin_center wness_bin_center value uncertainty
502 0 0 -0.287500 0.512500 -0.079926 8.273541
503 0 0 -0.287500 0.517500 -0.079703 8.273441
504 0 0 -0.287500 0.522500 -0.079162 8.273314
505 0 0 -0.287500 0.527500 -0.078316 8.273165
506 0 0 -0.287500 0.532500 -0.077175 8.272999
507 0 0 -0.287500 0.537500 -0.075752 8.272826
508 0 0 -0.287500 0.542500 -0.074061 8.272653
509 0 0 -0.287500 0.547500 -0.072116 8.272490
510 0 0 -0.287500 0.552500 -0.069931 8.272349
511 0 0 -0.287500 0.557500 -0.067521 8.272240
512 0 0 -0.287500 0.562500 -0.064902 8.272177
513 0 0 -0.287500 0.567500 -0.062090 8.272173
514 0 0 -0.287500 0.572500 -0.059101 8.272241
515 0 0 -0.287500 0.577500 -0.055952 8.272395
516 0 0 -0.287500 0.582500 -0.052659 8.272651
517 0 0 -0.287500 0.587500 -0.049241 8.273023
518 0 0 -0.287500 0.592500 -0.045715 8.273526
519 0 0 -0.287500 0.597500 -0.042097 8.274172
520 0 0 -0.287500 0.602500 -0.038406 8.274976
521 0 0 -0.287500 0.607500 -0.034659 8.275950
522 0 0 -0.287500 0.612500 -0.030874 8.277106
523 0 0 -0.287500 0.617500 -0.027068 8.278452
524 0 0 -0.287500 0.622500 -0.023258 8.279998
525 0 0 -0.287500 0.627500 -0.019463 8.281749
526 0 0 -0.287500 0.632500 -0.015698 8.283709
527 0 0 -0.287500 0.637500 -0.011981 8.285879
528 0 0 -0.287500 0.642500 -0.008327 8.288257
529 0 0 -0.287500 0.647500 -0.004754 8.290839
530 0 0 -0.287500 0.652500 -0.001276 8.293617
531 0 0 -0.287500 0.657500 0.002091 8.296578
532 0 0 -0.287500 0.662500 0.005333 8.299708
533 0 0 -0.287500 0.667500 0.008435 8.302989
534 0 0 -0.287500 0.672500 0.011384 8.306399
535 0 0 -0.287500 0.677500 0.014166 8.309911
536 0 0 -0.287500 0.682500 0.016770 8.313498
537 0 0 -0.287500 0.687500 0.019183 8.317129
538 0 0 -0.287500 0.692500 0.021394 8.320770
539 0 0 -0.287500 0.697500 0.023393 8.324386
540 0 0 -0.287500 0.702500 0.025169 8.327942
541 0 0 -0.287500 0.707500 0.026715 8.331401
542 0 0 -0.287500 0.712500 0.028022 8.334729
543 0 0 -0.287500 0.717500 0.029082 8.337894
544 0 0 -0.287500 0.722500 0.029888 8.340869
545 0 0 -0.287500 0.727500 0.030435 8.343630
546 0 0 -0.287500 0.732500 0.030718 8.346164
547 0 0 -0.287500 0.737500 0.030731 8.348466
548 0 0 -0.287500 0.742500 0.030473 8.350543
549 0 0 -0.287500 0.747500 0.029940 8.352418
550 0 0 -0.287500 0.752500 0.029130 8.354131
551 0 0 -0.287500 0.757500 0.028043 8.355743
552 0 0 -0.287500 0.762500 0.026678 8.357338
553 0 0 -0.287500 0.767500 0.025035 8.359029
554 0 0 -0.287500 0.772500 0.023117 8.360962
555 0 0 -0.287500 0.777500 0.020925 8.363315
556 0 0 -0.287500 0.782500 0.018462 8.366309
557 0 0 -0.287500 0.787500 0.015732 8.370206
558 0 0 -0.287500 0.792500 0.012739 8.375321
559 0 0 -0.287500 0.797500 0.009489 8.382019
560 0 0 -0.287500 0.802500 0.005987 8.390727
561 0 0 -0.287500 0.807500 0.002241 8.401932
562 0 0 -0.287500 0.812500 -0.001744 8.416193
563 0 0 -0.287500 0.817500 -0.005959 8.434142
564 0 0 -0.287500 0.822500 -0.010396 8.456492
565 0 0 -0.287500 0.827500 -0.015046 8.484039
566 0 0 -0.287500 0.832500 -0.019898 8.517672
567 0 0 -0.287500 0.837500 -0.024944 8.558373
568 0 0 -0.287500 0.842500 -0.030173 8.607228
569 0 0 -0.287500 0.847500 -0.035573 8.665426
570 0 0 -0.287500 0.852500 -0.041133 8.734271
571 0 0 -0.287500 0.857500 -0.046842 8.815180
572 0 0 -0.287500 0.862500 -0.052687 8.909692
573 0 0 -0.287500 0.867500 -0.058657 9.019472
574 0 0 -0.287500 0.872500 -0.064737 9.146311
575 0 0 -0.287500 0.877500 -0.070915 9.292137
576 0 0 -0.287500 0.882500 -0.077178 9.459010
577 0 0 -0.287500 0.887500 -0.083513 9.649132
578 0 0 -0.287500 0.892500 -0.089906 9.864845
579 0 0 -0.287500 0.897500 -0.096343 10.108634
580 0 0 -0.287500 0.902500 -0.102811 10.383130
581 0 0 -0.287500 0.907500 -0.109296 10.691108
582 0 0 -0.287500 0.912500 -0.115784 11.035488
583 0 0 -0.287500 0.917500 -0.122262 11.419337
584 0 0 -0.287500 0.922500 -0.128716 11.845865
585 0 0 -0.287500 0.927500 -0.135131 12.318424
586 0 0 -0.287500 0.932500 -0.141496 12.840507
587 0 0 -0.287500 0.937500 -0.147797 13.415741
588 0 0 -0.287500 0.942500 -0.154020 14.047888
589 0 0 -0.287500 0.947500 -0.160153 14.740835
590 0 0 -0.287500 0.952500 -0.166183 15.498594
591 0 0 -0.287500 0.957500 -0.172098 16.325291
592 0 0 -0.287500 0.962500 -0.177886 17.225160
593 0 0 -0.287500 0.967500 -0.183535 18.202540
594 0 0 -0.287500 0.972500 -0.189034 19.261857
595 0 0 -0.287500 0.977500 -0.194372 20.407625
596 0 0 -0.287500 0.982500 -0.199538 21.644429
597 0 0 -0.287500 0.987500 -0.204523 22.976915
598 0 0 -0.287500 0.992500 -0.209317 24.409784
599 0 0 -0.287500 0.997500 -0.213910 25.947774
600 0 0 -0.282500 0.002500 -0.194585 24.303944
601 0 0 -0.282500 0.007500 -0.163486 22.864314
602 0 0 -0.282500 0.012500 -0.132911 21.526188
603 0 0 -0.282500 0.017500 -0.102891 20.284800
604 0 0 -0.282500 0.022500 -0.073457 19.135434
605 0 0 -0.282500 0.027500 -0.044638 18.073436
606 0 0 -0.282500 0.032500 -0.016461 17.094226
607 0 0 -0.282500 0.037500 0.011045 16.193307
608 0 0 -0.282500 0.042500 0.037855 15.366278
609 0 0 -0.282500 0.047500 0.063943 14.608835
610 0 0 -0.282500 0.052500 0.089287 13.916789
611 0 0 -0.282500 0.057500 0.113863 13.286066
612 0 0 -0.282500 0.062500 0.137650 12.712717
613 0 0 -0.282500 0.067500 0.160629 12.192923
614 0 0 -0.282500 0.072500 0.182781 11.722998
615 0 0 -0.282500 0.077500 0.204088 11.299397
616 0 0 -0.282500 0.082500 0.224536 10.918716
617 0 0 -0.282500 0.087500 0.244109 10.577697
618 0 0 -0.282500 0.092500 0.262795 10.273227
619 0 0 -0.282500 0.097500 0.280583 10.002344
620 0 0 -0.282500 0.102500 0.297463 9.762232
621 0 0 -0.282500 0.107500 0.313427 9.550224
622 0 0 -0.282500 0.112500 0.328468 9.363802
623 0 0 -0.282500 0.117500 0.342581 9.200594
624 0 0 -0.282500 0.122500 0.355761 9.058371
625 0 0 -0.282500 0.127500 0.368008 8.935047
626 0 0 -0.282500 0.132500 0.379321 8.828676
627 0 0 -0.282500 0.137500 0.389701 8.737446
628 0 0 -0.282500 0.142500 0.399150 8.659678
629 0 0 -0.282500 0.147500 0.407672 8.593820
630 0 0 -0.282500 0.152500 0.415274 8.538444
631 0 0 -0.282500 0.157500 0.421962 8.492240
632 0 0 -0.282500 0.162500 0.427745 8.454013
633 0 0 -0.282500 0.167500 0.432634 8.422675
634 0 0 -0.282500 0.172500 0.436638 8.397241
635 0 0 -0.282500 0.177500 0.439773 8.376824
636 0 0 -0.282500 0.182500 0.442051 8.360631
637 0 0 -0.282500 0.187500 0.443489 8.347952
638 0 0 -0.282500 0.192500 0.444104 8.338160
639 0 0 -0.282500 0.197500 0.443913 8.330705
640 0 0 -0.282500 0.202500 0.442935 8.325105
641 0 0 -0.282500 0.207500 0.441193 8.320942
642 0 0 -0.282500 0.212500 0.438707 8.317859
643 0 0 -0.282500 0.217500 0.435499 8.315553
644 0 0 -0.282500 0.222500 0.431594 8.313771
645 0 0 -0.282500 0.227500 0.427016 8.312302
646 0 0 -0.282500 0.232500 0.421792 8.310977
647 0 0 -0.282500 0.237500 0.415946 8.309661
648 0 0 -0.282500 0.242500 0.409506 8.308253
649 0 0 -0.282500 0.247500 0.402501 8.306677
650 0 0 -0.282500 0.252500 0.394959 8.304881
651 0 0 -0.282500 0.257500 0.386908 8.302835
652 0 0 -0.282500 0.262500 0.378378 8.300525
653 0 0 -0.282500 0.267500 0.369400 8.297951
654 0 0 -0.282500 0.272500 0.360004 8.295125
655 0 0 -0.282500 0.277500 0.350220 8.292069
656 0 0 -0.282500 0.282500 0.340079 8.288811
657 0 0 -0.282500 0.287500 0.329613 8.285384
658 0 0 -0.282500 0.292500 0.318853 8.281826
659 0 0 -0.282500 0.297500 0.307829 8.278175
660 0 0 -0.282500 0.302500 0.296574 8.274470
661 0 0 -0.282500 0.307500 0.285118 8.270750
662 0 0 -0.282500 0.312500 0.273492 8.267052
663 0 0 -0.282500 0.317500 0.261727 8.263412
664 0 0 -0.282500 0.322500 0.249853 8.259861
665 0 0 -0.282500 0.327500 0.237900 8.256428
666 0 0 -0.282500 0.332500 0.225898 8.253140
667 0 0 -0.282500 0.337500 0.213876 8.250018
668 0 0 -0.282500 0.342500 0.201862 8.247080
669 0 0 -0.282500 0.347500 0.189885 8.244341
670 0 0 -0.282500 0.352500 0.177971 8.241810
671 0 0 -0.282500 0.357500 0.166147 8.239495
672 0 0 -0.282500 0.362500 0.154438 8.237399
673 0 0 -0.282500 0.367500 0.142870 8.235522
674 0 0 -0.282500 0.372500 0.131467 8.233863
675 0 0 -0.282500 0.377500 0.120251 8.232415
676 0 0 -0.282500 0.382500 0.109245 8.231172
677 0 0 -0.282500 0.387500 0.098470 8.230123
678 0 0 -0.282500 0.392500 0.087946 8.229259
679 0 0 -0.282500 0.397500 0.077692 8.228566
680 0 0 -0.282500 0.402500 0.067725 8.228030
681 0 0 -0.282500 0.407500 0.058063 8.227639
682 0 0 -0.282500 0.412500 0.048721 8.227376
683 0 0 -0.282500 0.417500 0.039714 8.227227
684 0 0 -0.282500 0.422500 0.031054 8.227177
685 0 0 -0.282500 0.427500 0.022754 8.227210
686 0 0 -0.282500 0.432500 0.014825 8.227314
687 0 0 -0.282500 0.437500 0.007275 8.227472
688 0 0 -0.282500 0.442500 0.000114 8.227673
689 0 0 -0.282500 0.447500 -0.006652 8.227904
690 0 0 -0.282500 0.452500 -0.013018 8.228151
691 0 0 -0.282500 0.457500 -0.018977 8.228406
692 0 0 -0.282500 0.462500 -0.024528 8.228658
693 0 0 -0.282500 0.467500 -0.029669 8.228898
694 0 0 -0.282500 0.472500 -0.034397 8.229118
695 0 0 -0.282500 0.477500 -0.038715 8.229312
696 0 0 -0.282500 0.482500 -0.042623 8.229473
697 0 0 -0.282500 0.487500 -0.046124 8.229598
698 0 0 -0.282500 0.492500 -0.049222 8.229684
699 0 0 -0.282500 0.497500 -0.051922 8.229727
700 0 0 -0.282500 0.502500 -0.054230 8.229727
701 0 0 -0.282500 0.507500 -0.056153 8.229684
702 0 0 -0.282500 0.512500 -0.057699 8.229598
703 0 0 -0.282500 0.517500 -0.058878 8.229473
704 0 0 -0.282500 0.522500 -0.059700 8.229312
705 0 0 -0.282500 0.527500 -0.060174 8.229118
706 0 0 -0.282500 0.532500 -0.060314 8.228898
707 0 0 -0.282500 0.537500 -0.060132 8.228658
708 0 0 -0.282500 0.542500 -0.059641 8.228406
709 0 0 -0.282500 0.547500 -0.058855 8.228151
710 0 0 -0.282500 0.552500 -0.057789 8.227904
711 0 0 -0.282500 0.557500 -0.056459 8.227673
712 0 0 -0.282500 0.562500 -0.054880 8.227472
713 0 0 -0.282500 0.567500 -0.053069 8.227314
714 0 0 -0.282500 0.572500 -0.051043 8.227210
715 0 0 -0.282500 0.577500 -0.048820 8.227177
716 0 0 -0.282500 0.582500 -0.046416 8.227227
717 0 0 -0.282500 0.587500 -0.043850 8.227376
718 0 0 -0.282500 0.592500 -0.041140 8.227639
719 0 0 -0.282500 0.597500 -0.038304 8.228030
720 0 0 -0.282500 0.602500 -0.035362 8.228566
721 0 0 -0.282500 0.607500 -0.032332 8.229259
722 0 0 -0.282500 0.612500 -0.029232 8.230123
723 0 0 -0.282500 0.617500 -0.026081 8.231172
724 0 0 -0.282500 0.622500 -0.022898 8.232415
725 0 0 -0.282500 0.627500 -0.019701 8.233863
726 0 0 -0.282500 0.632500 -0.016508 8.235522
727 0 0 -0.282500 0.637500 -0.013338 8.237399
728 0 0 -0.282500 0.642500 -0.010208 8.239495
729 0 0 -0.282500 0.647500 -0.007136 8.241810
730 0 0 -0.282500 0.652500 -0.004138 8.244341
731 0 0 -0.282500 0.657500 -0.001231 8.247080
732 0 0 -0.282500 0.662500 0.001568 8.250018
733 0 0 -0.282500 0.667500 0.004243 8.253140
734 0 0 -0.282500 0.672500 0.006781 8.256428
735 0 0 -0.282500 0.677500 0.009165 8.259861
736 0 0 -0.282500 0.682500 0.011383 8.263412
737 0 0 -0.282500 0.687500 0.013421 8.267052
738 0 0 -0.282500 0.692500 0.015266 8.270750
739 0 0 -0.282500 0.697500 0.016906 8.274470
740 0 0 -0.282500 0.702500 0.018330 8.278175
741 0 0 -0.282500 0.707500 0.019528 8.281826
742 0 0 -0.282500 0.712500 0.020490 8.285384
743 0 0 -0.282500 0.717500 0.021206 8.288811
744 0 0 -0.282500 0.722500 0.021670 8.292069
745 0 0 -0.282500 0.727500 0.021873 8.295125
746 0 0 -0.282500 0.732500 0.021810 8.297951
747 0 0 -0.282500 0.737500 0.021474 8.300525
748 0 0 -0.282500 0.742500 0.020862 8.302835
749 0 0 -0.282500 0.747500 0.019968 8.304881
750 0 0 -0.282500 0.752500 0.018791 8.306677
751 0 0 -0.282500 0.757500 0.017327 8.308253
752 0 0 -0.282500 0.762500 0.015576 8.309661
753 0 0 -0.282500 0.767500 0.013537 8.310977
754 0 0 -0.282500 0.772500 0.011211 8.312302
755 0 0 -0.282500 0.777500 0.008599 8.313771
756 0 0 -0.282500 0.782500 0.005703 8.315553
757 0 0 -0.282500 0.787500 0.002525 8.317859
758 0 0 -0.282500 0.792500 -0.000930 8.320942
759 0 0 -0.282500 0.797500 -0.004658 8.325105
760 0 0 -0.282500 0.802500 -0.008654 8.330705
761 0 0 -0.282500 0.807500 -0.012912 8.338160
762 0 0 -0.282500 0.812500 -0.017425 8.347952
763 0 0 -0.282500 0.817500 -0.022186 8.360631
764 0 0 -0.282500 0.822500 -0.027187 8.376824
765 0 0 -0.282500 0.827500 -0.032420 8.397241
766 0 0 -0.282500 0.832500 -0.037874 8.422675
767 0 0 -0.282500 0.837500 -0.043540 8.454013
768 0 0 -0.282500 0.842500 -0.049408 8.492240
769 0 0 -0.282500 0.847500 -0.055467 8.538444
770 0 0 -0.282500 0.852500 -0.061705 8.593820
771 0 0 -0.282500 0.857500 -0.068111 8.659678
772 0 0 -0.282500 0.862500 -0.074671 8.737446
773 0 0 -0.282500 0.867500 -0.081375 8.828676
774 0 0 -0.282500 0.872500 -0.088208 8.935047
775 0 0 -0.282500 0.877500 -0.095158 9.058371
776 0 0 -0.282500 0.882500 -0.102210 9.200594
777 0 0 -0.282500 0.887500 -0.109352 9.363802
778 0 0 -0.282500 0.892500 -0.116568 9.550224
779 0 0 -0.282500 0.897500 -0.123846 9.762232
780 0 0 -0.282500 0.902500 -0.131170 10.002344
781 0 0 -0.282500 0.907500 -0.138526 10.273227
782 0 0 -0.282500 0.912500 -0.145900 10.577697
783 0 0 -0.282500 0.917500 -0.153278 10.918716
784 0 0 -0.282500 0.922500 -0.160645 11.299397
785 0 0 -0.282500 0.927500 -0.167986 11.722998
786 0 0 -0.282500 0.932500 -0.175288 12.192923
787 0 0 -0.282500 0.937500 -0.182536 12.712717
788 0 0 -0.282500 0.942500 -0.189717 13.286066
789 0 0 -0.282500 0.947500 -0.196816 13.916789
790 0 0 -0.282500 0.952500 -0.203820 14.608835
791 0 0 -0.282500 0.957500 -0.210716 15.366278
792 0 0 -0.282500 0.962500 -0.217491 16.193307
793 0 0 -0.282500 0.967500 -0.224132 17.094226
794 0 0 -0.282500 0.972500 -0.230626 18.073436
795 0 0 -0.282500 0.977500 -0.236962 19.135434
796 0 0 -0.282500 0.982500 -0.243128 20.284800
797 0 0 -0.282500 0.987500 -0.249113 21.526188
798 0 0 -0.282500 0.992500 -0.254906 22.864314
799 0 0 -0.282500 0.997500 -0.260497 24.303944
800 0 0 -0.277500 0.002500 -0.144651 23.367896
801 0 0 -0.277500 0.007500 -0.111993 21.996151
802 0 0 -0.277500 0.012500 -0.079877 20.722958
803 0 0 -0.277500 0.017500 -0.048333 19.543553
804 0 0 -0.277500 0.022500 -0.017394 18.453229
805 0 0 -0.277500 0.027500 0.012909 17.447354
806 0 0 -0.277500 0.032500 0.042546 16.521376
807 0 0 -0.277500 0.037500 0.071488 15.670832
808 0 0 -0.277500 0.042500 0.099708 14.891363
809 0 0 -0.277500 0.047500 0.127179 14.178717
810 0 0 -0.277500 0.052500 0.153876 13.528760
811 0 0 -0.277500 0.057500 0.179775 12.937480
812 0 0 -0.277500 0.062500 0.204852 12.400995
813 0 0 -0.277500 0.067500 0.229087 11.915560
814 0 0 -0.277500 0.072500 0.252460 11.477565
815 0 0 -0.277500 0.077500 0.274952 11.083547
816 0 0 -0.277500 0.082500 0.296546 10.730186
817 0 0 -0.277500 0.087500 0.317226 10.414312
818 0 0 -0.277500 0.092500 0.336979 10.132904
819 0 0 -0.277500 0.097500 0.355792 9.883089
820 0 0 -0.277500 0.102500 0.373653 9.662148
821 0 0 -0.277500 0.107500 0.390554 9.467509
822 0 0 -0.277500 0.112500 0.406487 9.296748
823 0 0 -0.277500 0.117500 0.421446 9.147589
824 0 0 -0.277500 0.122500 0.435425 9.017900
825 0 0 -0.277500 0.127500 0.448423 8.905689
826 0 0 -0.277500 0.132500 0.460438 8.809104
827 0 0 -0.277500 0.137500 0.471469 8.726426
828 0 0 -0.277500 0.142500 0.481520 8.656065
829 0 0 -0.277500 0.147500 0.490593 8.596560
830 0 0 -0.277500 0.152500 0.498694 8.546569
831 0 0 -0.277500 0.157500 0.505830 8.504864
832 0 0 -0.277500 0.162500 0.512007 8.470331
833 0 0 -0.277500 0.167500 0.517238 8.441959
834 0 0 -0.277500 0.172500 0.521531 8.418839
835 0 0 -0.277500 0.177500 0.524902 8.400154
836 0 0 -0.277500 0.182500 0.527362 8.385177
837 0 0 -0.277500 0.187500 0.528929 8.373264
838 0 0 -0.277500 0.192500 0.529619 8.363846
839 0 0 -0.277500 0.197500 0.529450 8.356428
840 0 0 -0.277500 0.202500 0.528443 8.350581
841 0 0 -0.277500 0.207500 0.526617 8.345936
842 0 0 -0.277500 0.212500 0.523994 8.342180
843 0 0 -0.277500 0.217500 0.520599 8.339050
844 0 0 -0.277500 0.222500 0.516454 8.336328
845 0 0 -0.277500 0.227500 0.511586 8.333840
846 0 0 -0.277500 0.232500 0.506021 8.331443
847 0 0 -0.277500 0.237500 0.499784 8.329032
848 0 0 -0.277500 0.242500 0.492905 8.326526
849 0 0 -0.277500 0.247500 0.485413 8.323869
850 0 0 -0.277500 0.252500 0.477336 8.321027
851 0 0 -0.277500 0.257500 0.468704 8.317983
852 0 0 -0.277500 0.262500 0.459549 8.314734
853 0 0 -0.277500 0.267500 0.449900 8.311291
854 0 0 -0.277500 0.272500 0.439791 8.307671
855 0 0 -0.277500 0.277500 0.429253 8.303900
856 0 0 -0.277500 0.282500 0.418317 8.300011
857 0 0 -0.277500 0.287500 0.407017 8.296036
858 0 0 -0.277500 0.292500 0.395385 8.292012
859 0 0 -0.277500 0.297500 0.383454 8.287977
860 0 0 -0.277500 0.302500 0.371256 8.283966
861 0 0 -0.277500 0.307500 0.358824 8.280014
862 0 0 -0.277500 0.312500 0.346190 8.276154
863 0 0 -0.277500 0.317500 0.333387 8.272415
864 0 0 -0.277500 0.322500 0.320446 8.268824
865 0 0 -0.277500 0.327500 0.307400 8.265404
866 0 0 -0.277500 0.332500 0.294279 8.262174
867 0 0 -0.277500 0.337500 0.281115 8.259150
868 0 0 -0.277500 0.342500 0.267937 8.256342
869 0 0 -0.277500 0.347500 0.254775 8.253759
870 0 0 -0.277500 0.352500 0.241658 8.251406
871 0 0 -0.277500 0.357500 0.228615 8.249284
872 0 0 -0.277500 0.362500 0.215672 8.247390
873 0 0 -0.277500 0.367500 0.202857 8.245721
874 0 0 -0.277500 0.372500 0.190194 8.244269
875 0 0 -0.277500 0.377500 0.177710 8.243025
876 0 0 -0.277500 0.382500 0.165428 8.241978
877 0 0 -0.277500 0.387500 0.153370 8.241116
878 0 0 -0.277500 0.392500 0.141559 8.240425
879 0 0 -0.277500 0.397500 0.130015 8.239892
880 0 0 -0.277500 0.402500 0.118757 8.239500
881 0 0 -0.277500 0.407500 0.107805 8.239237
882 0 0 -0.277500 0.412500 0.097175 8.239085
883 0 0 -0.277500 0.417500 0.086884 8.239030
884 0 0 -0.277500 0.422500 0.076946 8.239058
885 0 0 -0.277500 0.427500 0.067374 8.239155
886 0 0 -0.277500 0.432500 0.058181 8.239306
887 0 0 -0.277500 0.437500 0.049378 8.239500
888 0 0 -0.277500 0.442500 0.040975 8.239724
889 0 0 -0.277500 0.447500 0.032979 8.239968
890 0 0 -0.277500 0.452500 0.025398 8.240220
891 0 0 -0.277500 0.457500 0.018238 8.240473
892 0 0 -0.277500 0.462500 0.011504 8.240718
893 0 0 -0.277500 0.467500 0.005197 8.240948
894 0 0 -0.277500 0.472500 -0.000679 8.241156
895 0 0 -0.277500 0.477500 -0.006124 8.241338
896 0 0 -0.277500 0.482500 -0.011139 8.241488
897 0 0 -0.277500 0.487500 -0.015725 8.241604
898 0 0 -0.277500 0.492500 -0.019886 8.241683
899 0 0 -0.277500 0.497500 -0.023625 8.241723
900 0 0 -0.277500 0.502500 -0.026948 8.241723
901 0 0 -0.277500 0.507500 -0.029862 8.241683
902 0 0 -0.277500 0.512500 -0.032374 8.241604
903 0 0 -0.277500 0.517500 -0.034492 8.241488
904 0 0 -0.277500 0.522500 -0.036226 8.241338
905 0 0 -0.277500 0.527500 -0.037587 8.241156
906 0 0 -0.277500 0.532500 -0.038587 8.240948
907 0 0 -0.277500 0.537500 -0.039236 8.240718
908 0 0 -0.277500 0.542500 -0.039550 8.240473
909 0 0 -0.277500 0.547500 -0.039541 8.240220
910 0 0 -0.277500 0.552500 -0.039225 8.239968
911 0 0 -0.277500 0.557500 -0.038616 8.239724
912 0 0 -0.277500 0.562500 -0.037732 8.239500
913 0 0 -0.277500 0.567500 -0.036587 8.239306
914 0 0 -0.277500 0.572500 -0.035201 8.239155
915 0 0 -0.277500 0.577500 -0.033589 8.239058
916 0 0 -0.277500 0.582500 -0.031771 8.239030
917 0 0 -0.277500 0.587500 -0.029765 8.239085
918 0 0 -0.277500 0.592500 -0.027589 8.239237
919 0 0 -0.277500 0.597500 -0.025262 8.239500
920 0 0 -0.277500 0.602500 -0.022803 8.239892
921 0 0 -0.277500 0.607500 -0.020232 8.240425
922 0 0 -0.277500 0.612500 -0.017568 8.241116
923 0 0 -0.277500 0.617500 -0.014830 8.241978
924 0 0 -0.277500 0.622500 -0.012037 8.243025
925 0 0 -0.277500 0.627500 -0.009210 8.244269
926 0 0 -0.277500 0.632500 -0.006366 8.245721
927 0 0 -0.277500 0.637500 -0.003525 8.247390
928 0 0 -0.277500 0.642500 -0.000706 8.249284
929 0 0 -0.277500 0.647500 0.002073 8.251406
930 0 0 -0.277500 0.652500 0.004795 8.253759
931 0 0 -0.277500 0.657500 0.007441 8.256342
932 0 0 -0.277500 0.662500 0.009995 8.259150
933 0 0 -0.277500 0.667500 0.012439 8.262174
934 0 0 -0.277500 0.672500 0.014758 8.265404
935 0 0 -0.277500 0.677500 0.016936 8.268824
936 0 0 -0.277500 0.682500 0.018957 8.272415
937 0 0 -0.277500 0.687500 0.020808 8.276154
938 0 0 -0.277500 0.692500 0.022474 8.280014
939 0 0 -0.277500 0.697500 0.023943 8.283966
940 0 0 -0.277500 0.702500 0.025202 8.287977
941 0 0 -0.277500 0.707500 0.026239 8.292012
942 0 0 -0.277500 0.712500 0.027045 8.296036
943 0 0 -0.277500 0.717500 0.027608 8.300011
944 0 0 -0.277500 0.722500 0.027920 8.303900
945 0 0 -0.277500 0.727500 0.027972 8.307671
946 0 0 -0.277500 0.732500 0.027758 8.311291
947 0 0 -0.277500 0.737500 0.027269 8.314734
948 0 0 -0.277500 0.742500 0.026501 8.317983
949 0 0 -0.277500 0.747500 0.025448 8.321027
950 0 0 -0.277500 0.752500 0.024107 8.323869
951 0 0 -0.277500 0.757500 0.022475 8.326526
952 0 0 -0.277500 0.762500 0.020548 8.329032
953 0 0 -0.277500 0.767500 0.018327 8.331443
954 0 0 -0.277500 0.772500 0.015810 8.333840
955 0 0 -0.277500 0.777500 0.012997 8.336328
956 0 0 -0.277500 0.782500 0.009891 8.339050
957 0 0 -0.277500 0.787500 0.006493 8.342180
958 0 0 -0.277500 0.792500 0.002805 8.345936
959 0 0 -0.277500 0.797500 -0.001167 8.350581
960 0 0 -0.277500 0.802500 -0.005420 8.356428
961 0 0 -0.277500 0.807500 -0.009948 8.363846
962 0 0 -0.277500 0.812500 -0.014746 8.373264
963 0 0 -0.277500 0.817500 -0.019805 8.385177
964 0 0 -0.277500 0.822500 -0.025120 8.400154
965 0 0 -0.277500 0.827500 -0.030681 8.418839
966 0 0 -0.277500 0.832500 -0.036480 8.441959
967 0 0 -0.277500 0.837500 -0.042507 8.470331
968 0 0 -0.277500 0.842500 -0.048753 8.504864
969 0 0 -0.277500 0.847500 -0.055206 8.546569
970 0 0 -0.277500 0.852500 -0.061855 8.596560
971 0 0 -0.277500 0.857500 -0.068688 8.656065
972 0 0 -0.277500 0.862500 -0.075694 8.726426
973 0 0 -0.277500 0.867500 -0.082860 8.809104
974 0 0 -0.277500 0.872500 -0.090173 8.905689
975 0 0 -0.277500 0.877500 -0.097619 9.017900
976 0 0 -0.277500 0.882500 -0.105185 9.147589
977 0 0 -0.277500 0.887500 -0.112857 9.296748
978 0 0 -0.277500 0.892500 -0.120621 9.467509
979 0 0 -0.277500 0.897500 -0.128462 9.662148
980 0 0 -0.277500 0.902500 -0.136366 9.883089
981 0 0 -0.277500 0.907500 -0.144319 10.132904
982 0 0 -0.277500 0.912500 -0.152305 10.414312
983 0 0 -0.277500 0.917500 -0.160310 10.730186
984 0 0 -0.277500 0.922500 -0.168318 11.083547
985 0 0 -0.277500 0.927500 -0.176316 11.477565
